text,label,prediction
"In the Senate , several bills are expected to pass without any major conflict or opposition .",0,False
"In the House , the Southern-Republican coalition is expected to make another major stand in opposition to the Administration's housing bill , while more jockeying is expected in an attempt to advance the aid-to-education bill .",0,False
The housing bill is now in the House Rules Committee .,0,False
"It is expected to be reported out Tuesday , but this is a little uncertain .",0,False
"The panel's action depends on the return of Representative James W. Trimble , Democrat of Arkansas , who has been siding with Speaker Sam Rayburn's forces in the Rules Committee in moving bills to the floor .",0,False
Mr. Trimble has been in the hospital but is expected back Tuesday .,0,False
Leadership is hopeful,0,False
The housing bill is expected to encounter strong opposition by the coalition of Southern Democrats and conservative Republicans .,0,False
"The Democratic leadership , however , hopes to pass it sometime this week .",0,False
"The $6,100,000,000 measure , which was passed last Monday by the Senate , provides for forty-year mortgages at low down-payments for moderate-income families .",0,False
It also provides for funds to clear slums and help colleges build dormitories .,0,False
"The education bill appears to be temporarily stalled in the Rules Committee , where two Northern Democratic members who usually vote with the Administration are balking because of the religious controversy .",0,False
They are James J. Delaney of Queens and Thomas P. O'Neill Jr. of Massachusetts .,0,False
Three groups to meet,0,False
What could rescue the bill would be some quick progress on a bill amending the National Defense Education Act of 1958 .,0,False
"This would provide for long-term Federal loans for construction of parochial and other private-school facilities for teaching science , languages and mathematics .",0,False
Mr. Delaney and Mr. O'Neill are not willing to vote on the public-school measure until the defense education bill clears the House Education and Labor Committee .,0,False
"About half of all Peace Corps projects assigned to voluntary agencies will be carried out by religious groups , according to an official of the corps .",0,True
"In the $40,000,000 budget that has been submitted for Congressional approval , $26,000,000 would be spent through universities and private voluntary agencies .",0,False
"Twelve projects proposed by private groups are at the contract-negotiation stage , Gordon Boyce , director of relations with the voluntary agencies , said in a Washington interview .",0,True
Six of these were proposed by religious groups .,0,False
"They will be for teaching , agriculture and community development in Southeast Asia , Africa , the Middle East and Latin America .",0,False
Question raised,0,False
"Interviews with several church leaders have disclosed that this development has raised the question whether the Peace Corps will be able to prevent confusion for church and state over methods , means and goals .",0,False
"There are a number of ways this could happen , the churchmen pointed out , and here is an example :",0,False
Last month in Ghana an American missionary discovered when he came to pay his hotel bill that the usual rate had been doubled .,0,True
"When he protested , the hotel owner said :",0,False
`` Why do you worry ? ?,0,False
The U. S. Government is paying for it .,0,False
The U. S. Government pays for all its overseas workers '' .,0,False
Missionary explains,0,False
"`` I don't work for the Government '' , the American said .",0,False
`` I'm a missionary '' .,0,False
The hotel owner shrugged .,0,False
"`` Same thing '' , he said .",0,False
"And then , some churchmen remarked , there is a more classical church-state problem :",0,False
Can religious agencies use Government funds and Peace Corps personnel in their projects and still preserve the constitutional requirement on separation of church and state ? ?,0,False
"R. Sargent Shriver Jr. , director of the corps , is certain that they can .",0,True
"No religious group , he declared in an interview , will receive Peace Corps funds unless it forswears all proselytizing on the project it proposes .",0,False
"Moscow , June 18",0,False
"-- At a gay party in the Kremlin for President Sukarno of Indonesia , Premier Khrushchev pulled out his pockets and said , beaming : `` Look , he took everything I had '' ! !",0,False
Mr. Khrushchev was jesting in the expansive mood of the successful banker .,0,False
"Indonesia is one of the twenty under-developed countries of Asia , Africa and Latin America that are receiving Soviet aid .",0,False
"The Soviet Union and other members of the Communist bloc are rapidly expanding their economic , technical and military assistance to the uncommitted nations .",0,False
"The Communist countries allocated more than $1,000,000,000 in economic aid alone last year , according to Western estimates .",0,False
This was the biggest annual outlay since the Communist program for the under-developed countries made its modest beginning in 1954 .,0,True
"In 1960 more than 6,000 Communist technicians were present in those countries .",0,True
"United Nations , N. Y. , June 18",0,False
-- A committee of experts has recommended that a country's population be considered in the distribution of professional posts at the United Nations .,0,False
This was disclosed today by a responsible source amid intensified efforts by the Soviet Union to gain a greater role in the staff and operation of the United Nations .,0,False
"One effect of the proposal , which puts a premium on population instead of economic strength , as in the past , would be to take jobs from European nations and give more to such countries as India .",0,False
"India is the most populous United Nations member with more than 400,000,000 inhabitants .",0,True
The new formula for filling staff positions in the Secretariat is one of a number of recommendations made by a panel of eight in a long and detailed report .,0,False
The report was completed after nearly eighteen months of work on the question of the organization of the United Nations .,0,False
Formula is due this week,0,False
The Advisory Committee on Administrative and Budgetary Questions is expected to receive the report this week .,0,False
The jobs formula is understood to follow these lines :,0,False
"Each of the organization's ninety-nine members would get two professional posts , such as political affairs officer , a department head or an economist , to start .",0,False
"Each member would get one post for each 10,000,000 people in its population up to 150,000,000 people or a maximum of fifteen posts .",0,False
"Each member with a population above 150,000,000 would get one additional post for each additional 30,000,000 people up to an unspecified cut-off point .",0,False
"Geneva , June 18",0,False
-- The three leaders of Laos agreed today to begin negotiations tomorrow on forming a coalition government that would unite the war-ridden kingdom .,0,False
"The decision was made in Zurich by Prince Boun Oum , Premier of the pro-Western royal Government ; ;",0,False
"Prince Souvanna Phouma , leader of the nation's neutralists and recognized as Premier by the Communist bloc , and Prince Souphanouvong , head of the pro-Communist Pathet Lao forces .",0,True
The latter two are half-brothers .,0,False
Their joint statement was welcomed by the Western delegations who will attend tomorrow the nineteenth plenary session of the fourteen-nation conference on the future of Laos .,0,False
"An agreement among the Princes on a coalition government would ease their task , diplomats conceded .",0,False
But no one was overly optimistic .,0,False
Tactics studied in Geneva,0,False
"W. Averell Harriman of the United States , Malcolm MacDonald of Britain , Maurice Couve De Murville , France's Foreign Minister , and Howard C. Green , Canada's Minister of External Affairs , concluded , meanwhile , a round of consultations here on future tactics in the conference .",0,False
The pace of the talks has slowed with each passing week .,0,False
"Princess Moune , Prince Souvanna Phouma's young daughter , read the Princes' statement .",0,False
"They had a two-hour luncheon together in `` an atmosphere of cordial understanding and relaxation '' , she said .",0,False
"The three Laotians agreed upon a six-point agenda for their talks , which are to last three days .",0,False
The Princess said it was too early to say what would be decided if no agreement was reached after three days .,0,False
To deal with principles,0,False
"The meetings in Zurich , the statement said , would deal only with principles that would guide the three factors in their search for a coalition Government .",0,False
"Appointment of William S. Pfaff Jr. , 41 , as promotion manager of The Times-Picayune Publishing Company was announced Saturday by John F. Tims , president of the company .",0,True
"Pfaff succeeds Martin Burke , who resigned .",0,True
"The new promotion manager has been employed by the company since January , 1946 , as a commercial artist in the advertising department .",0,False
"He is a native of New Orleans and attended Allen Elementary school , Fortier High school and Soule business college .",0,True
"From June , 1942 , until December , 1945 , Pfaff served in the Army Air Corps .",0,False
"While in the service he attended radio school at Scott Field in Belleville , Ill. .",0,False
"Before entering the service , Pfaff for five years did clerical work with a general merchandising and wholesale firm in New Orleans .",0,False
"He is married to the former Audrey Knecht and has a daughter , Karol , 13 .",0,True
They reside at 4911 Miles Dr. .,0,True
Washington,0,False
-- Thousands of bleacher-type seats are being erected along Pennsylvania Avenue between the Capitol and the White House for the big inaugural parade on Jan. 20 .,0,False
"Assuming the weather is halfway decent that day , hundreds of thousands of persons will mass along this thoroughfare as President John F. Kennedy and retiring President Dwight D. Eisenhower leave Capitol Hill following the oath-taking ceremonies and ride down this historic ceremonial route .",0,False
"Pennsylvania Avenue , named for one of the original 13 states , perhaps is not the most impressive street in the District of Columbia from a commercial standpoint .",0,False
But from a historic viewpoint none can approach it .,0,False
Many buildings,0,False
"Within view of the avenue are some of the United States government's tremendous buildings , plus shrines and monuments .",0,False
"Of course , 1600 Pennsylvania , the White House , is the most famous address of the free world .",0,True
"Within an easy walk from Capitol Hill where Pennsylvania Avenue comes together with Constitution Avenue , begins a series of great federal buildings , some a block long and all about seven-stories high .",0,False
"Great chapters of history have been recorded along the avenue , now about 169 years old .",0,False
In the early spring of 1913 a few hundred thousand persons turned out to watch 5000 women parade .,0,False
They were the suffragettes and they wanted to vote .,0,False
In the 1920 presidential election they had that right and many of them did vote for the first time .,0,False
Seats on square,0,False
Along this avenue which saw marching soldiers from the War Between the States returning in 1865 is the National Archives building where hundreds of thousands of this country's most valuable records are kept .,0,True
Also the department of justice building is located where J. Edgar Hoover presides over the federal bureau of investigation .,0,False
"Street car tracks run down the center of Pennsylvania , powered with lines that are underground .",0,False
"Many spectators will be occupying seats and vantage points bordering Lafayette Square , opposite the White House .",0,False
"In this historic square are several statues , but the one that stands out over the others is that of Gen. Andrew Jackson , hero of the Battle of New Orleans .",0,False
Moving past the presidential viewing stand and Lafayette Square will be at least 40 marching units .,0,False
"About 16,000 military members of all branches of the armed forces will take part in the parade .",0,False
Division one of the parade will be the service academies .,0,False
"Division two will include the representations of Massachusetts and Texas , the respective states of the President and of Vice-President L. B. Johnson .",0,False
Then will come nine other states in the order of their admission to the union .,0,False
Division three will be headed by the Marines followed by 12 states ; ;,0,False
"division four will be headed by the Navy , followed by 11 states ; ;",0,False
"division five , by the Air Force followed by 11 states .",0,False
"Division six will be headed by the Coast Guard , followed by the reserve forces of all services , five states , Puerto Rico , the Virgin Islands , Guam , American Samoa , the trust territories and the Canal Zone .",0,False
"Jackson , Miss.",0,False
-- What does 1961 offer in political and governmental developments in Mississippi ? ?,0,False
"Even for those who have been observing the political scene a long time , no script from the past is worth very much in gazing into the state's immediate political future .",0,False
This is largely because of the unpredictability of the man who operates the helm of the state government and is the elected leader of its two million inhabitants -- Gov. Ross Barnett .,0,True
"Barnett , who came into office with no previous experience in public administration , has surrounded himself with confusion which not only keeps his foes guessing but his friends as well .",0,False
"Consequently , it is uncertain after nearly 12 months in office just which direction the Barnett administration will take in the coming year .",0,False
Could be scramble,0,False
Some predict the administration will settle down during 1961 and iron out the rough edges which it has had thus far .,0,True
The builtin headache of the Barnett regime thus far has been the steady stream of job-seekers and others who feel they were given commitments by Barnett at some stage of his eight-year quest for the governor's office .,0,False
"There are many who predict that should Barnett decide to call the Legislature back into special session , it will really throw his administration into a scramble .",0,False
Certainly nobody will predict that the next time the lawmakers come back together Barnett will be able to enjoy a re-enactment of the strange but successful `` honeymoon '' he had in the 1960 legislative session .,0,False
"If Barnett doesn't call a special session in 1961 , it will be the first year in the last decade that the Legislature has not met in regular or special session .",0,True
"The odds favor a special session , more than likely early in the year .",0,False
Districts issue,0,False
Legislators always get restless for a special session ( whether for the companionship or the $22.50 per diem is not certain ) and if they start agitating .,0,False
Barnett is not expected to be able to withstand the pressure .,0,False
The issue which may make it necessary to have a session is the highly sensitive problem of cutting the state's congressional districts from six to five to eliminate one congressional seat .,0,False
"With eyes focused on the third congressional district , the historic Delta district , and Congressman Frank E. Smith as the one most likely to go , the redistricting battle will put to a test the longstanding power which lawmakers from the Delta have held in the Legislature .",0,False
"Mississippi's relations with the national Democratic party will be at a crossroads during 1961 , with the first Democratic president in eight years in the White House .",0,True
"Split badly during the recent presidential election into almost equally divided camps of party loyalists and independents , the Democratic party in Mississippi is currently a wreck .",0,False
And there has been no effort since the election to pull it back together .,0,False
Future clouded,0,False
"Barnett , as the titular head of the Democratic party , apparently must make the move to reestablish relations with the national Democratic party or see a movement come from the loyalist ranks to completely bypass him as a party functionary .",0,False
"With a Democratic administration , party patronage would normally begin to flow to Mississippi if it had held its Democratic solidarity in the November election .",0,False
"Now , the picture is clouded , and even US Sens. James O. Eastland and John C. Stennis , who remained loyal to the ticket , are uncertain of their status .",0,False
Reports are that it is more than probable that the four congressmen from Mississippi who did not support the party ticket will be stripped of the usual patronage which flows to congressmen .,0,False
"Baton Rouge , La.",0,False
"-- The Gov. Jimmie H. Davis administration appears to face a difficult year in 1961 , with the governor's theme of peace and harmony subjected to severe stresses .",0,False
The year will probably start out with segregation still the most troublesome issue .,0,False
But it might give way shortly to another vexing issue -- that of finances in state government .,0,False
"The transition from segregation to finances might already be in progress , in the form of an administration proposal to hike the state sales tax from 2 per cent to 3 per cent .",0,False
"The administration has said the sales tax proposal is merely part of the segregation strategy , since the revenues from the increase would be dedicated to a grant in aid program .",0,False
But the tardiness of the administration in making the dedication has caused legislators to suspect the tax bill was related more directly to an over-all shortage of cash than to segregation .,0,False
Legislators weary,0,False
"Indeed , the administration's curious position on the sales tax was a major factor in contributing to its defeat .",0,False
The administration could not say why $28 million was needed for a grant-in-aid program .,0,False
The effectiveness of the governor in clearing up some of the inconsistencies revolving about the sales tax bill may play a part in determining whether it can muster the required two-thirds vote .,0,False
The tax bill will be up for reconsideration Wednesday in the House when the Legislature reconvenes .,0,False
Davis may use the tax bill as a means to effect a transition from special sessions of the Legislature to normalcy .,0,False
"If it fails to pass , he can throw up his hands and say the Legislature would not support him in his efforts to prevent integration .",0,False
He could terminate special sessions of the Legislature .,0,False
"Actually , Davis would have to toss in the towel soon anyway .",0,False
Many legislators are already weary and frustrated over the so-far losing battle to block token integration .,0,False
This is not the sort of thing most politicos would care to acknowledge publicly .,0,False
"They would like to convey the notion something is being done , even though it is something they know to be ineffectual .",0,False
Underlying concern,0,False
Passage of the sales tax measure would also give Davis the means to effect a transition .,0,False
He could tell the Legislature they had provided the needed funds to carry on the battle .,0,False
"Then he could tell them to go home , while the administration continued to wage the battle with the $28 million in extra revenues the sales tax measure would bring in over an eight months period .",0,False
"It is difficult to be certain how the administration views that $28 million , since the views of one leader may not be the same as the views of another one .",0,False
"But if the administration should find it does not need the $28 million for a grant-in-aid program , a not unlikely conclusion , it could very well seek a way to use the money for other purposes .",0,False
This would be in perfect consonance with the underlying concern in the administration -- the shortage of cash .,0,False
It could become an acute problem in the coming fiscal year .,0,False
"If the administration does not succeed in passing the sales tax bill , or any other tax bill , it could very well be faced this spring at the fiscal session of the Legislature with an interesting dilemma .",0,False
"Since the constitution forbids introduction of a tax bill at a fiscal session , the administration will either have to cut down expenses or inflate its estimates of anticipated revenues .",0,False
Constant problem,0,False
"In either case , it could call a special session of the Legislature later in 1961 to make another stab at raising additional revenues through a tax raiser .",0,True
The prospect of cutting back spending is an unpleasant one for any governor .,0,False
"It is one that most try to avoid , as long as they can see an alternative approach to the problem .",0,False
"But if all alternatives should be clearly blocked off , it can be expected the Davis administration will take steps to trim spending at the spring session of the state Legislature .",0,False
"This might be done to arouse those who have been squeezed out by the trims to exert pressure on the Legislature , so it would be more receptive to a tax proposal later in the year .",0,False
A constant problem confronting Davis on any proposals for new taxes will be the charge by his foes that he has not tried to economize .,0,False
Any tax bill also will revive allegations that some of his followers have been using their administration affiliations imprudently to profit themselves .,0,False
"The new year might see some house-cleaning , either genuine or token , depending upon developments , to give Davis an opportunity to combat some of these criticisms .",0,False
City Controller Alexander Hemphill charged Tuesday that the bids on the Frankford Elevated repair project were rigged to the advantage of a private contracting company which had `` an inside track '' with the city .,0,False
"Estimates of the city's loss in the $344,000 job have ranged as high as $200,000 .",0,False
Shortcuts unnoticed,0,False
Hemphill said that the Hughes Steel Erection Co. contracted to do the work at an impossibly low cost with a bid that was far less than the `` legitimate '' bids of competing contractors .,0,False
"The Hughes concern then took `` shortcuts '' on the project but got paid anyway , Hemphill said .",0,False
The Controller's charge of rigging was the latest development in an investigation which also brought these disclosures Tuesday :,0,True
"The city has sued for the full amount of the $172,400 performance bond covering the contract .",0,False
The Philadelphia Transportation Co. is investigating the part its organization played in reviewing the project .,0,False
"The signature of Harold V. Varani , former director of architecture and engineering in the Department of Public Property , appeared on payment vouchers certifying work on the project .",0,True
Varani has been fired on charges of accepting gifts from the contractor .,0,False
Managing Director Donald C. Wagner has agreed to cooperate fully with Hemphill after a period of sharp disagreement on the matter .,0,False
The announcement that the city would sue for recovery on the performance bond was made by City Solicitor David Berger at a press conference following a meeting in the morning with Wagner and other officials of the city and the PTC as well as representatives of an engineering firm that was pulled off the El project before its completion in 1959 .,0,True
Concern bankrupt,0,False
"The Hughes company and the Consolidated Industries , Inc. , both of 3646 N. 2d St. , filed for reorganization under the Federal bankruptcy law .",0,False
"On Monday , the Hughes concern was formally declared bankrupt after its directors indicated they could not draw up a plan for reorganization .",0,False
"Business relations between the companies and city have been under investigation by Hemphill and District Attorney James C. Crumlish , Jr. .",0,False
Intervenes in case,0,False
The suit was filed later in the day in Common Pleas Court 7 against the Hughes company and two bonding firms .,0,False
Travelers Indemnity Co. and the Continental Casualty Co. .,0,False
"At Berger's direction , the city also intervened in the Hughes bankruptcy case in U. S. District Court in a move preliminary to filing a claim there .",0,False
"`` I am taking the position that the contract was clearly violated '' , Berger said .",0,False
The contract violations mostly involve failure to perform rehabilitation work on expansion joints along the El track .,0,False
The contract called for overhauling of 102 joints .,0,False
"The city paid for work on 75 , of which no more than 21 were repaired , Hemphill charged .",0,False
Wide range in bids,0,False
Hemphill said the Hughes concern contracted to do the repairs at a cost of $500 for each joint .,0,False
"The bid from A. Belanger and Sons of Cambridge , Mass. , which listed the same officers as Hughes , was $600 per joint .",0,False
"But , Hemphill added , bids from other contractors ranged from $2400 to $3100 per joint .",0,False
Berger's decision to sue for the full amount of the performance bond was questioned by Wagner in the morning press conference .,0,False
"Wagner said the city paid only $37,500 to the Hughes company .",0,False
"`` We won't know the full amount until we get a full report '' , Wagner said .",0,True
"`` We can claim on the maximum amount of the bond '' , Berger said .",0,False
"Wagner replied , `` Can't you just see the headline : ' City Hooked for $172,000 ' '' ? ?",0,False
' know enough to sue ',0,False
Berger insisted that `` we know enough to sue for the full amount '' .,0,False
"Douglas M. Pratt , president of the PTC , who attended the meeting , said the transit company is reviewing the work on the El .",0,True
"`` We want to find out who knew about it '' , Pratt said .",0,False
`` Certain people must have known about it '' .,0,False
"`` The PTC is investigating the whole matter '' , Pratt said .",0,False
"Samuel D. Goodis , representing the Philadelphia Hotel Association , objected on Tuesday to a proposed boost by the city in licensing fees , saying that occupancy rates in major hotels here ranged from 48 to 74 percent last year .",0,True
Goodis voiced his objection before City Council's Finance Committee .,0,False
"For hotels with 1000 rooms , the increased license fee would mean an expense of $5000 a year , Goodis said .",0,False
Testifies at hearing,0,False
"His testimony came during a hearing on a bill raising fees for a wide variety of licenses , permits and city services .",0,False
"The new fees are expected to raise an additional $740,000 in the remainder of 1961 and $2,330,000 more a year after that .",0,False
"The ordinance would increase the fee for rooming houses , hotels and multi-family dwellings to $5 a room .",0,False
"The cost of a license now is $2 , with an annual renewal fee of $1 .",0,False
Goodis said that single rooms account for 95 percent of the accomodations in some hotels .,0,True
Revenue estimated,0,False
"The city expects the higher rooming house , hotel and apartment house fees to bring in an additional $457,000 a year .",0,False
"The increase also was opposed by Leonard Kaplan , spokesman for the Home Builders Association of Philadelphia , on behalf of association members who operate apartment houses .",0,False
"A proposal to raise dog license fees drew an objection from Councilwoman Virginia Knauer , who formerly raised pedigreed dogs .",0,False
The ordinance would increase fees from $1 for males and $2 for females to a flat $5 a dog .,0,False
Commissioner replies,0,False
Mrs. Knauer said she did not think dog owners should be penalized for the city's services to animal care .,0,False
"In reply , Deputy Police Commissioner Howard R. Leary said that the city spends more than $115,000 annually to license and regulate dogs but collects only $43,000 in fees .",0,False
"He reported that the city's contributions for animal care included $67,000 to the Women's S.P.C.A. ; ;",0,False
"$15,000 to pay six policemen assigned as dog catchers and $15,000 to investigate dog bites .",0,False
Backs higher fees,0,False
"City Finance Director Richard J. McConnell indorsed the higher fees , which , he said , had been under study for more than a year .",0,False
"The city is not adequately compensated for the services covered by the fees , he said .",0,False
The new fee schedule also was supported by Commissioner of Licenses and Inspections Barnet Lieberman and Health Commissioner Eugene A. Gillis .,0,False
"Petitions asking for a jail term for Norristown attorney Julian W. Barnard will be presented to the Montgomery County Court Friday , it was disclosed Tuesday by Horace A. Davenport , counsel for the widow of the man killed last Nov. 1 by Barnard's hit-run car .",0,False
"The petitions will be presented in open court to President Judge William F. Dannehower , Davenport said .",0,False
"Barnard , who pleaded no defense to manslaughter and hit-run charges , was fined $500 by Judge Warren K. Hess , and placed on two years' probation providing he does not drive during that time .",0,False
He was caught driving the day after the sentence was pronounced and given a warning .,0,False
"Victim of the accident was Robert Lee Stansbery , 39 .",0,False
His widow started the circulation of petitions after Barnard was reprimanded for violating the probation .,0,False
"The City Planning Commission on Tuesday approved agreements between two redevelopers and the Redevelopment Authority for the purchase of land in the $300,000,000 Eastwick Redevelopment Area project .",0,False
The commission also approved a novel plan that would eliminate traffic hazards for pedestrians in the project .,0,False
"One of the agreements calls for the New Eastwick Corp. to purchase a 1311 acre tract for $12,192,865 .",0,False
"The tract is bounded by Island Ave. , Dicks Ave. , 61st St. , and Eastwick Ave. .",0,False
Four parks planned,0,False
"It is designated as Stage 1 Residential on the Redevelopment Authority's master plan and will feature row houses , garden apartments , four small parks , schools , churches , a shopping center and several small clusters of stores .",0,False
"The corporation was formed by the Reynolds Metal Co. and the Samuel A. and Henry A. Berger firm , a Philadelphia builder , for work in the project .",0,False
"The second agreement permits the authority to sell a 520-acre tract west of Stage 1 Residential to Philadelphia Builders Eastwick Corp. , a firm composed of 10 Philadelphia area builders , which is interested in developing part of the project .",0,False
Would bar vehicles,0,False
"The plan for eliminating traffic hazards for pedestrians was developed by Dr. Constantinos A. Doxiadis , former Minister of Reconstruction in Greece and a consulting planner for the New Eastwick Corp. .",0,False
The plan calls for dividing the project into 16 sectors which would be barred to vehicular traffic .,0,False
It provides for a series of landscaped walkways and a central esplanade that would eventually run through the center of the entire two-and-a-half-mile length of the project .,0,False
"The esplanade eliminates Grovers Ave. , which on original plans ran through the center of the development .",0,False
The esplanade would feature pedestrian bridges over roads in the project .,0,False
"Kansas City , Mo. , Feb. 9 ( UPI )",0,False
-- The president of the Kansas City local of the International Association of Fire Fighters was severly injured today when a bomb tore his car apart as he left home for work .,0,True
"Battalion Chief Stanton M. Gladden , 42 , the central figure in a representation dispute between the fire fighters association and the teamsters union , suffered multiple fractures of both ankles .",0,False
He was in Baptist Memorial hospital .,0,False
Ignition sets off blast,0,False
The battalion chief said he had just gotten into his 1958 model automobile to move it from the driveway of his home so that he could take his other car to work .,0,False
"`` I'd just turned on the ignition when there was a big flash and I was lying on the driveway '' , he said .",0,False
"Gladden's wife and two of his sons , John , 17 , and Jim , 13 , were inside the house .",0,False
The younger boy said the blast knocked him out of bed and against the wall .,0,False
Hood flies over house,0,False
The explosion sent the hood of the car flying over the roof of the house .,0,False
The left front wheel landed 100 feet away .,0,True
"Police laboratory technicians said the explosive device , containing either TNT or nitroglycerine , was apparently placed under the left front wheel .",0,False
It was first believed the bomb was rigged to the car's starter .,0,False
Gladden had been the target of threatening telephone calls in recent months and reportedly received one last night .,0,False
The fire department here has been torn for months by dissension involving top personnel and the fight between the fire fighters association and the teamsters union .,0,False
Led fight on teamsters,0,False
"Gladden has been an outspoken critic of the present city administration and led his union's battle against the teamsters , which began organizing city firemen in 1959 .",0,True
"The fire fighters association here offered a $5,000 reward for information leading to the arrest of the person or persons responsible for the bombing .",0,False
"A $500 reward was offered by the association's local in Kansas City , Kas. .",0,False
The association said it would post 24 hour guards at Gladden's home and at those of James Mining and Eugene Shiflett .,0,False
Mining is secretary-treasurer of the local and Shiflett is a member of its executive committee .,0,True
Both have been active in the association .,0,False
"Ankara , Turkey , Oct. 24 ( AP )",0,False
-- Turkish political leaders bowed today to military pressure and agreed to form an emergency national front government with Gen. Cemal Gursel as president .,0,False
An agreement between the leaders of four parties which contested indecisive elections on Oct. 15 was reached after almost 18 hours of political bargaining under the threat of an army coup d'etat .,0,False
"By-passing the military junta which has ruled Turkey since the overthrow of Premier Adnan Menderes 17 months ago , the army general staff , led by Gen. Cedvet Sunay , had set a deadline for the parties to join in a national coalition government .",0,False
The army leaders threatened to form a new military government if the parties failed to sign an eight point protocol agreeing on Gen. Gursel as president .,0,False
Gen. Gursel has headed the military junta the last 17 months .,0,False
The military also had demanded pledges that there would be no changes in the laws passed by the junta and no leaders of the Menderes regime now in prison would be pardoned .,0,False
Party leaders came out of the final meeting apparently satisfied and stated that complete agreement had been reached on a solution to the crisis created by the elections which left no party with enough strength to form a government on its own .,0,False
"Vincent G. Ierulli has been appointed temporary assistant district attorney , it was announced Monday by Charles E. Raymond , District Attorney .",0,False
Ierulli will replace Desmond D. Connall who has been called to active military service but is expected back on the job by March 31 .,0,False
"Ierulli , 29 , has been practicing in Portland since November , 1959 .",0,False
He is a graduate of Portland University and the Northwestern College of Law .,0,True
He is married and the father of three children .,0,False
"Helping foreign countries to build a sound political structure is more important than aiding them economically , E. M. Martin , assistant secretary of state for economic affairs told members of the World Affairs Council Monday night .",0,False
"Martin , who has been in office in Washington , D. C. , for 13 months spoke at the council's annual meeting at the Multnomah Hotel .",0,False
"He told some 350 persons that the United States' challenge was to help countries build their own societies their own ways , following their own paths .",0,False
"`` We must persuade them to enjoy a way of life which , if not identical , is congenial with ours '' , he said but adding that if they do not develop the kind of society they themselves want it will lack ritiuality and loyalty .",0,False
Patience needed,0,False
"Insuring that the countries have a freedom of choice , he said , was the biggest detriment to the Soviet Union .",0,True
"He cited East Germany where after 15 years of Soviet rule it has become necessary to build a wall to keep the people in , and added , `` so long as people rebel , we must not give up '' .",0,False
Martin called for patience on the part of Americans .,0,False
"`` The countries are trying to build in a decade the kind of society we took a century to build '' , he said .",0,False
"By leaving our doors open the United States gives other peoples the opportunity to see us and to compare , he said .",0,False
Individual help best,0,False
"`` We have no reason to fear failure , but we must be extraordinarily patient '' , the assistant secretary said .",0,False
"Economically , Martin said , the United States could best help foreign countries by helping them help themselves .",0,False
"Private business is more effective than government aid , he explained , because individuals are able to work with the people themselves .",0,False
"The United States must plan to absorb the exported goods of the country , at what he termed a `` social cost '' .",0,False
Martin said the government has been working to establish firmer prices on primary products which may involve the total income of one country .,0,False
The Portland school board was asked Monday to take a positive stand towards developing and coordinating with Portland's civil defense more plans for the city's schools in event of attack .,0,False
"But there seemed to be some difference of opinion as to how far the board should go , and whose advice it should follow .",0,False
"The board members , after hearing the coordination plea from Mrs. Ralph H. Molvar , 1409 SW Maplecrest Dr. , said they thought they had already been cooperating .",0,False
"Chairman C. Richard Mears pointed out that perhaps this was not strictly a school board problem , in case of atomic attack , but that the board would cooperate so far as possible to get the children to where the parents wanted them to go .",0,False
"Dr. Melvin W. Barnes , superintendent , said he thought the schools were waiting for some leadership , perhaps on the national level , to make sure that whatever steps of planning they took would `` be more fruitful '' , and that he had found that other school districts were not as far along in their planning as this district .",0,False
"`` Los Angeles has said they would send the children to their homes in case of disaster '' , he said .",0,False
`` Nobody really expects to evacuate .,0,False
I think everybody is agreed that we need to hear some voice on the national level that would make some sense and in which we would have some confidence in following .,0,False
"Mrs. Molvar , who kept reiterating her request that they `` please take a stand '' , said , `` We must have faith in somebody -- on the local level , and it wouldn't be possible for everyone to rush to a school to get their children '' .",0,False
"Dr. Barnes said that there seemed to be feeling that evacuation plans , even for a high school where there were lots of cars `` might not be realistic and would not work '' .",0,False
Mrs. Molvar asked again that the board join in taking a stand in keeping with Jack Lowe's program .,0,False
The board said it thought it had gone as far as instructed so far and asked for more information to be brought at the next meeting .,0,False
"It was generally agreed that the subject was important and the board should be informed on what was done , is going to be done and what it thought should be done .",0,False
Salem ( AP ),0,False
-- The statewide meeting of war mothers Tuesday in Salem will hear a greeting from Gov. Mark Hatfield .,0,False
Hatfield also is scheduled to hold a public United Nations Day reception in the state capitol on Tuesday .,0,False
His schedule calls for a noon speech Monday in Eugene at the Emerald Empire Kiwanis Club .,0,False
He will speak to Willamette University Young Republicans Thursday night in Salem .,0,False
On Friday he will go to Portland for the swearing in of Dean Bryson as Multnomah County Circuit Judge .,0,False
He will attend a meeting of the Republican State Central Committee Saturday in Portland and see the Washington-Oregon football game .,0,False
Beaverton School District No. 48 board members examined blueprints and specifications for two proposed junior high schools at a Monday night workshop session .,0,False
A bond issue which would have provided some $3.5 million for construction of the two 900-student schools was defeated by district voters in January .,0,False
"Last week the board , by a 4 to 3 vote , decided to ask voters whether they prefer the 6-3-3 ( junior high school ) system or the 8-4 system .",0,False
"Board members indicated Monday night this would be done by an advisory poll to be taken on Nov. 15 , the same date as a $581,000 bond election for the construction of three new elementary schools .",0,False
"Secretary of Labor Arthur Goldberg will speak Sunday night at the Masonic Temple at a $25-a-plate dinner honoring Sen. Wayne L. Morse , Aj .",0,False
The dinner is sponsored by organized labor and is scheduled for 7 p.m. .,0,False
